title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
Maneki Neko,Susan Lendroth,cats,First published in 2010,/works/OL15533844W,/authors/OL1391933A/Susan_Lendroth,/images/icons/avatar_book-sm.png,Publish Date 2010|Publisher  Shen's Books|Language English,Retells the Japanese folktale about how the beckoning cat became a symbol of luck and prosperity in Japan.   Read more Read less,1 Want to read|0 Currently reading|0 Have read
How to take over teh wurld,Professor Happycat,cats,First published in 2009,/works/OL15530113W,/authors/OL6795880A/Professor_Happycat,/images/icons/avatar_book-sm.png,Publish Date 2009|Publisher  Gotham Books|Language English,"Combines whimsical cat photos with misspelled captions as compiled by the creators of icanhascheezburger.com in a sequel to ""I can has cheezburger?""   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Know your domestic and exotic cats,Earl Schneider,cats,,/works/OL15421828W?edition=ia%3Aknowyourdomestic00schn,/authors/OL915284A/Earl_Schneider,//covers.openlibrary.org/b/olid/OL24390569M-M.jpg,Publisher  Pet Library|Language English|Pages 64,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The good bad cat / written by Nancy Antle ; illustrated by John Sandford,Nancy Antle,cats,First published in 1985,/works/OL16481360W?edition=ia%3Agoodbadcatwritte00antl,/authors/OL26172A/Nancy_Antle,//covers.openlibrary.org/b/olid/OL8199139M-M.jpg,"Publish Date October 1, 1985|Publisher  School Zone Publishing Company|Language English|Pages 16",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The essential kitten,Betsy Sikora Siino,cats,First published in 1999,/works/OL16446193W?edition=ia%3Aessentialkittent00siin,/authors/OL36759A/Betsy_Sikora_Siino,//covers.openlibrary.org/b/olid/OL24238304M-M.jpg,Publish Date 1999|Publisher  Howell Book House|Pages 92,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Siamese summers,Lea Tassie,cats,First published in 2005,/works/OL13018949W,/authors/OL5929837A/Lea_Tassie,/images/icons/avatar_book-sm.png,Publish Date 2005|Publisher  Felinity Press|Language English|Pages 254,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Cats in clover,Lea Tassie,cats,First published in 2005,/works/OL13018947W,/authors/OL5929837A/Lea_Tassie,/images/icons/avatar_book-sm.png,Publish Date 2005|Publisher  Felinity Press|Language English|Pages 195,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The basic book of the cat,William H. A. Carr,cats,First published in 1971,/works/OL16045539W?edition=ia%3Abasicbookofca00carr,/authors/OL1008741A/William_H._A._Carr,//covers.openlibrary.org/b/olid/OL24946339M-M.jpg,Publish Date 1971|Publisher  Gramercy|Language English|Pages 217,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Persians are the best!,Elaine Landau,cats,First published in 2011,/works/OL15909784W,/authors/OL20185A/Elaine_Landau,/images/icons/avatar_book-sm.png,Publish Date 2011|Publisher  Lerner Publications Co.|Language English|Pages 32,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The devious book for cats,Joe Garden,cats,First published in 2008,/works/OL15968586W?edition=ia%3Adeviousbookforca00gard,/authors/OL3329193A/Joe_Garden,//covers.openlibrary.org/b/olid/OL16958801M-M.jpg,Publish Date 2008|Publisher  Villard|Language English,This edition doesn't have a description yet. Can you add one?,2 Want to read|0 Currently reading|3 Have read
Fuddles,Frans Vischer,cats,First published in 2011,/works/OL15988034W,/authors/OL1483590A/Frans_Vischer,/images/icons/avatar_book-sm.png,Publish Date 2011|Publisher  Aladdin|Language English,"When Fuddles the cat escapes from his house and goes to explore the great outdoors, his adventure is more taxing than he expected it to be.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Fuddles,Frans Vischer,cats,First published in 2011,/works/OL15998332W,/authors/OL1483590A/Frans_Vischer,/images/icons/avatar_book-sm.png,Publish Date 2011|Publisher  Aladdin|Language English,"When Fuddles the cat escapes from his house and goes to explore the great outdoors, his adventure is more taxing than he expected it to be.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
The poetical cat,Felicity Bast,cats,First published in 1995,/works/OL16063321W?edition=ia%3Apoeticalcatantho00bast,/authors/OL2674954A/Felicity_Bast,//covers.openlibrary.org/b/olid/OL1276019M-M.jpg,"Publish Date 1995|Publisher  Farrar, Straus, Giroux|Language English|Pages 144",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Cats of the world,Matt Warner,cats,First published in 1976,/works/OL16049987W?edition=ia%3Acatsofworld00warn,/authors/OL4777427A/Matt_Warner,//covers.openlibrary.org/b/olid/OL24950301M-M.jpg,Publish Date 1976|Publisher  Bantam Books|Language English|Pages 159,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Cats & cat lovers,Ann Hornaday,cats,First published in 1988,/works/OL16041068W?edition=ia%3Acatscatlovers00horn,/authors/OL3553212A/Ann_Hornaday,//covers.openlibrary.org/b/olid/OL24942296M-M.jpg,Publish Date 1988|Publisher  Longmeadow Press|Language English|Pages 62,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|1 Have read
Felix the Cat,Jan Carr,cats,First published in 1986,/works/OL14961429W?edition=ia%3Aisbn_0590337033,/authors/OL31043A/Jan_Carr,//covers.openlibrary.org/b/olid/OL10699680M-M.jpg,Publish Date April 1986|Publisher  Scholastic Trade|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Vsë o koshke,M. V. Sinis,cats,First published in 2002,/works/OL13744052W,/authors/OL6585914A/M._V._Sinis,/images/icons/avatar_book-sm.png,Publish Date 2002|Publisher  Martin|Language Russian|Pages 494,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
De katten van Stakkelveen,E. A. Lanthaege,cats,First published in 1944,/works/OL1449106W,/authors/OL152312A/E._A._Lanthaege,/images/icons/avatar_book-sm.png,Publish Date 1944|Publisher  N. v. Standaard-boekhandel|Language Dutch|Pages 269,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Training you to train your cat,Leon Fradley Whitney,cats,First published in 1968,/works/OL1481326W?edition=ia%3Atrainingyoutotra00whit,/authors/OL157503A/Leon_Fradley_Whitney,//covers.openlibrary.org/b/olid/OL5606935M-M.jpg,Publish Date 1968|Publisher  Doubleday|Language English|Pages 128,Describes how to teach behavior and tricks to the pet often considered too independent for training. Teaches you methods of cat training to keep cats off of tables/counters. Great book.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
Sobaya no manekineko,Emiko Murata,cats,First published in 2003,/works/OL13729104W,/authors/OL6573833A/Emiko_Murata,/images/icons/avatar_book-sm.png,Publish Date 2003|Publisher  Iwasaki Shoten|Language Japanese|Pages 32,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Cat owner's encyclopedia of veterinary medicine,Joan O. Joshua,cats,First published in 1979,/works/OL15963210W?edition=ia%3Acatownersencyclo00josh,/authors/OL1994042A/Joan_O._Joshua,//covers.openlibrary.org/b/olid/OL24745410M-M.jpg,"Publish Date 1979|Publisher  T.F.H. Publications,              Distributed by Beaverbooks|Language English|Pages 319",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Cat owner's encyclopedia of veterinary medicine,Joan O. Joshua,cats,First published in 1979,/works/OL15835220W?edition=ia%3Acatownersencyclo00josh,/authors/OL1994042A/Joan_O._Joshua,//covers.openlibrary.org/b/olid/OL24745410M-M.jpg,"Publish Date 1979|Publisher  T.F.H. Publications,              Distributed by Beaverbooks|Language English|Pages 319",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Cat catalog,Judy Fireman,cats,First published in 1976,/works/OL15829711W?edition=ia%3Acatcatalogultima00fire,/authors/OL2755228A/Judy_Fireman,//covers.openlibrary.org/b/olid/OL4892670M-M.jpg,Publish Date 1976|Publisher  Workman Pub. Co.|Language English|Pages 352,"Worshiped as fertility symbols in ancient Egypt, persecuted during the Middle Ages, recognized as practical domestic workers by the Victorians - cats have had their ups and downs. Luckily, they usually land on their feet.  The entire cat story is told in this ultimate cat book. The final word from cat authorities on feline health, both mental and physical, psychic powers, the possibilities for obedience training, rare cat diseases, just how highly cats are estimed in the Orient, and the distinctions between 32 breeds.  The CAT CATALOG has it all - for cats and cat lovers. If you don't have a cat, get one to go with this book.   Read more Read less",1 Want to read|0 Currently reading|0 Have read
The beckoning cat,Koko Nishizuka,cats,First published in 2009,/works/OL15894492W,/authors/OL6930931A/Koko_Nishizuka,/images/icons/avatar_book-sm.png,Publish Date 2009|Publisher  Holiday House|Language English,A retelling of the traditional Japanese tale describing the origins of the beckoning cat and how it came to be a symbol of good luck.   Read more Read less,2 Want to read|0 Currently reading|0 Have read
Maneki Neko,Susan Lendroth,cats,First published in 2010,/works/OL16009399W,/authors/OL1391933A/Susan_Lendroth,/images/icons/avatar_book-sm.png,Publish Date 2010|Publisher  Shen's Books|Language English,Retells the Japanese folktale about how the beckoning cat became a symbol of luck and prosperity in Japan.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
Cara,Dennis B. Fradin,cats,First published in 1977,/works/OL15851659W?edition=ia%3Acarafrad00frad,/authors/OL28255A/Dennis_B._Fradin,//covers.openlibrary.org/b/olid/OL24760853M-M.jpg,Publish Date 1977|Publisher  Childrens Press|Language English|Pages 31,A homeless cat finds a friend and a home in an unusual place.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
Cats of destiny,Fairfax Downey,cats,First published in 1950,/works/OL15854063W?edition=ia%3Acatsofdestiny00down,/authors/OL6886342A/Fairfax_Downey,//covers.openlibrary.org/b/olid/OL6070745M-M.jpg,Publish Date 1950|Publisher  Scribner|Language English|Pages 170,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Best cat stories,"Joseph, Michael",cats,First published in 1952,/works/OL15962931W,/authors/OL1805630A/Joseph_Michael,/images/icons/avatar_book-sm.png,Publish Date 1952|Publisher  Faber and Faber|Language English|Pages 270,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Regional incorporation of tritiated phenylalanine into proteins of the central nervous system of the cat,Hinrich Cramer,cats,First published in 1970,/works/OL11853639W,/authors/OL5067965A/Hinrich_Cramer,/images/icons/avatar_book-sm.png,Publish Date 1970|Publisher  G. Fischer|Language English|Pages 55,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Rogan,JaneConyngham Bailey,cats,First published in 1988,/works/OL13490911W,/authors/OL6364099A/JaneConyngham_Bailey,/images/icons/avatar_book-sm.png,Publish Date 1988|Publisher  Published for the author by Arcturus|Language English|Pages 108,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Die Katze im Volksbrauch und Volksglauben,Gertrud Lauffs-Ruf,cats,First published in 1943,/works/OL1319894W,/authors/OL134377A/Gertrud_Lauffs-Ruf,/images/icons/avatar_book-sm.png,Publish Date 1943|Language German|Pages 75,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Behavioral ecology of feral house cats in the Galapagos Islands, Ecuador",Michael J. Konecny,cats,First published in 1983,/works/OL15371074W?edition=ia%3Abehavioralecolog00kone,/authors/OL6827439A/Michael_J._Konecny,//covers.openlibrary.org/b/olid/OL24357615M-M.jpg,Publish Date 1983|Language English|Pages 126,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Right Cat for Me,Andrew De Prisco,cats,First published in 1996,/works/OL14937007W?edition=ia%3Arightcatforme0000depr,/authors/OL262139A/Andrew_De_Prisco,//covers.openlibrary.org/b/olid/OL7840581M-M.jpg,Publish Date April 1996|Publisher  TFH Publications|Language English|Pages 160,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Cat-echisms,Ellis Weiner,cats,First published in 2010,/works/OL15531116W?edition=ia%3Acatechismsfundam0000wein,/authors/OL829113A/Ellis_Weiner,//covers.openlibrary.org/b/olid/OL24488340M-M.jpg,Publish Date 2010|Publisher  St. Martin's Griffin|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
La gata bajo la luna,María José Cortina,cats,First published in 2008,/works/OL15615418W,/authors/OL6880968A/María_José_Cortina,/images/icons/avatar_book-sm.png,Publish Date 2008|Publisher  Clavell|Language Spanish|Pages 101,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The little cat behavior book,Elizabeth Martyn,cats,First published in 1991,/works/OL1697425W,/authors/OL193100A/Elizabeth_Martyn,/images/icons/avatar_book-sm.png,Publish Date 1991|Publisher  Dorling Kindersley|Language English|Pages 61,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The little cat facts book,Elizabeth Martyn,cats,First published in 1993,/works/OL1697427W?edition=ia%3Alittlecatfactsbo0000mart,/authors/OL193100A/Elizabeth_Martyn,//covers.openlibrary.org/b/olid/OL1745889M-M.jpg,"Publish Date 1993|Publisher  Dorling Kindersley,              Distributed by Houghton Mifflin|Language English|Pages 61",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The little gray cat book,Elizabeth Martyn,cats,First published in 1993,/works/OL1697429W,/authors/OL193100A/Elizabeth_Martyn,/images/icons/avatar_book-sm.png,Publish Date 1993|Publisher  Dorling Kindersley|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Maggie to the rescue,Ari Hill,cats,First published in 1986,/works/OL16043311W?edition=ia%3Amaggietorescue00hill,/authors/OL1127755A/Ari_Hill,//covers.openlibrary.org/b/olid/OL24944287M-M.jpg,Publish Date 1986|Publisher  Western Pub. Co.|Language English|Pages 24,"Maggie and Mack are two cats that live in furniture warehouse. When Mack falls asleep in a pine dresser that gets removed, Maggie must follow the delivery van to find him.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
The Aristocrats get into mischief,Walt Disney Productions,cats,First published in 1979,/works/OL16052882W,/authors/OL161317A/Walt_Disney_Productions,/images/icons/avatar_book-sm.png,Publish Date 1979|Publisher  Random House|Language English|Pages 42,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The renowned history of Richard Whittington and his cat,,cats,First published in 1826,/works/OL16778165W?edition=ia%3Arenownhistrichar00newhiala,,//covers.openlibrary.org/b/olid/OL7174461M-M.jpg,Publish Date 1826|Publisher  Sidney's press,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Me and my kitty,Nicole Rubel,cats,First published in 1983,/works/OL1682305W?edition=ia%3Amemykitty00rube,/authors/OL190116A/Nicole_Rubel,//covers.openlibrary.org/b/olid/OL3501421M-M.jpg,"Publish Date 1983|Publisher  Macmillan,              Collier Macmillan|Language English|Pages 24",A little girl goes through her many daytime activities with her kitty in attendance.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
The adventures of Whittington and his cat,,cats,First published in 1847,/works/OL16730381W?edition=ia%3Aadventuresofwhit00albaiala,,//covers.openlibrary.org/b/olid/OL7029823M-M.jpg,"Publish Date 1847|Publisher  Published by Steele and Durrie, No. 378 Broadway",Retells the traditional tale of the poor boy in medieval England who made his fortune through his mouse-catching cat and became Lord Mayor of London.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
The adventures of Whittington and his cat,,cats,First published in 1850,/works/OL16730380W?edition=ia%3Aadventuresofwhit00newyiala,,//covers.openlibrary.org/b/olid/OL7134625M-M.jpg,"Publish Date 1850|Publisher  Published by Edwd. Dunigan, 137 Fulton-street",Retells the traditional tale of the poor boy in medieval England who made his fortune through his mouse-catching cat and became Lord Mayor of London.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
The adventures of Whittington and his cat,,cats,First published in 1847,/works/OL16730391W?edition=ia%3Aadventureswhitti00albaiala,,//covers.openlibrary.org/b/olid/OL7025223M-M.jpg,"Publish Date 1847|Publisher  Published at Pease's Great Variety Store, No. 50 Broadway",Retells the traditional tale of the poor boy in medieval England who made his fortune through his mouse-catching cat and became Lord Mayor of London.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
The history of Whittington and his cat,,cats,First published in 1794,/works/OL16754156W?edition=ia%3Ahistoryofwhittin00gainiala,,//covers.openlibrary.org/b/olid/OL7249485M-M.jpg,Publish Date 1794|Publisher  Printed at Mozley's Lilliputian Book-Manufactory,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The missing cat caper,Lochie Fowler,cats,First published in 1997,/works/OL1710245W,/authors/OL195356A/Lochie_Fowler,/images/icons/avatar_book-sm.png,Publish Date 1997|Publisher  Feline Familia|Language English|Pages 192,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The new cat handbook,,cats,First published in 1987,/works/OL16995864W?edition=ia%3Anewcathandbookca00mull,,//covers.openlibrary.org/b/olid/OL10431757M-M.jpg,Publish Date May 1987|Publisher  Childrens Pr|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Mikeneko ho muzu no saigo no shinpan,Jiro . Akagawa,cats,First published in 2003,/works/OL17742877W?edition=ia%3Aisbn_9784334734688,/authors/OL7391914A/Jiro_._Akagawa,//covers.openlibrary.org/b/olid/OL26341575M-M.jpg,Publish Date 2003|Publisher  Ko bunsha|Language Japanese|Pages 280,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Ullstein Katzenbuch,Ulla Schultz-Roth,cats,First published in 1975,/works/OL17805283W?edition=ia%3Aisbn_3550070306,/authors/OL7402892A/Ulla_Schultz-Roth,//covers.openlibrary.org/b/olid/OL26394995M-M.jpg,Publish Date 1975|Publisher  Ullstein|Language Undetermined|Pages 277,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Pussy,Mark Roland,cats,First published in 2004,/works/OL17762213W?edition=ia%3Apussyforcatsthat0000unse,/authors/OL2712284A/Mark_Roland,//covers.openlibrary.org/b/olid/OL7544194M-M.jpg,"Publish Date October 1, 2004|Publisher  Bantam Press, Limited|Language English|Pages 128",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Rubáíyát of a Persian kitten,Oliver Herford,cats,First published in 1912,/works/OL1797934W?edition=ia%3Arubbabiybat00herfrich,/authors/OL215851A/Oliver_Herford,//covers.openlibrary.org/b/olid/OL7064840M-M.jpg,Publish Date 1912|Publisher  C. Scribner's Sons,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Cat conundrums,Gary Sampson,cats,First published in 2005,/works/OL17882892W?edition=ia%3Acatconundrumssim0000samp,/authors/OL2696814A/Gary_Sampson,//covers.openlibrary.org/b/olid/OL8754823M-M.jpg,"Publish Date April 1, 2005|Publisher  Emmis Books|Language English|Pages 144",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Know your Persian cat,Earl Schneider,cats,,/works/OL17734995W?edition=ia%3Aknowyourpersianc00earl,/authors/OL915284A/Earl_Schneider,//covers.openlibrary.org/b/olid/OL26334723M-M.jpg,Publisher  Pet Library|Language English|Pages 62,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
101 favorite cat poems,Sara L. Whittier,cats,First published in 1991,/works/OL17882966W?edition=ia%3A101favoritecatpo0000unse,/authors/OL1001691A/Sara_L._Whittier,//covers.openlibrary.org/b/olid/OL1888079M-M.jpg,Publish Date 1991|Publisher  Contemporary Books|Language English|Pages 153,This edition doesn't have a description yet. Can you add one?,2 Want to read|0 Currently reading|0 Have read
Dogs and cats need responsible owners,Jack L. Tuttle,cats,First published in 1978,/works/OL17883392W?edition=ia%3Adogscatsneedresp00tutt,/authors/OL3548618A/Jack_L._Tuttle,//covers.openlibrary.org/b/olid/OL26462765M-M.jpg,"Publish Date 1978|Publisher  University of Illinois at Urbana-Champaign, College of Agriculture, Cooperative Extension Service|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The silent miaow,Paul Gallico,cats,First published in 1988,/works/OL18016025W?edition=ia%3Asilentmiaowmanua0000gall,/authors/OL776899A/Paul_Gallico,//covers.openlibrary.org/b/olid/OL7689135M-M.jpg,"Publish Date December 12, 1988|Publisher  Crown Publishers|Language English",This edition doesn't have a description yet. Can you add one?,4 Want to read|0 Currently reading|0 Have read
The Cat Lovers Pocket Bible,Cerys Owen,cats,First published in 2009,/works/OL17553605W?edition=ia%3Acatloverspocketb0000owen,/authors/OL7346623A/Cerys_Owen,//covers.openlibrary.org/b/olid/OL26143880M-M.jpg,Publish Date 2009|Publisher  Pocket Bibles,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Do cats think?,Paul Corey,cats,First published in 1983,/works/OL17731006W?edition=ia%3Aisbn_0890096163,/authors/OL767546A/Paul_Corey,//covers.openlibrary.org/b/olid/OL26331458M-M.jpg,Publish Date 1983|Publisher  Castle|Language English|Pages 155,"Observations on and descriptions of cat behavior, based on the author's decades of watching his feline companions, testify to the ability of cats to remember, communicate, and think.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Fang shui,Catfucius,cats,First published in 2002,/works/OL17907258W?edition=ia%3Afangshuifengshui0000catf,/authors/OL2874163A/Catfucius,//covers.openlibrary.org/b/olid/OL8135892M-M.jpg,"Publish Date June 1, 2002|Publisher  Peter Pauper Press|Language English|Pages 80",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Cats,,cats,First published in 2003,/works/OL17850630W?edition=ia%3Acats0000cutt,,//covers.openlibrary.org/b/olid/OL8407130M-M.jpg,Publish Date June 2003|Publisher  Parragon Publishing|Language English|Pages 192,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Favourite cat stories,Stella Whitelaw,cats,First published in 2000,/works/OL18160090W?edition=ia%3Afavouritecatstor0000whit,/authors/OL4740058A/Stella_Whitelaw,//covers.openlibrary.org/b/olid/OL26641454M-M.jpg,Publish Date 2000|Publisher  Michael O'Mara|Language English|Pages 251,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Ai mao yang hu da quan =,A. T. B. Edney,cats,First published in 1995,/works/OL18213713W,/authors/OL247258A/A._T._B._Edney,/images/icons/avatar_book-sm.png,"Publish Date 1995|Publisher  Wan li ji gou, wan li shu dian|Language Chinese|Pages 192",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Cats,Laura French,cats,First published in 1976,/works/OL18154691W?edition=ia%3Acats00laur_jd2,/authors/OL726504A/Laura_French,//covers.openlibrary.org/b/olid/OL10354306M-M.jpg,"Publish Date September 1, 1976|Publisher  Western Publishing Company, Incorporated",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Cat Fanciers' Association cat encyclopedia,,cats,First published in 1995,/works/OL18229792W?edition=ia%3Acatfanciersassoc0000unse_z9q8,,//covers.openlibrary.org/b/olid/OL875414M-M.jpg,Publish Date 1995|Publisher  Simon & Schuster|Language English|Pages 220,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Great cat tales,,cats,First published in 1991,/works/OL17687541W?edition=ia%3Agreatcattales00lesl,,//covers.openlibrary.org/b/olid/OL20932698M-M.jpg,Publish Date 1991|Publisher  Castle Books|Language English|Pages 254,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Walt Disney los aristogatos,Antonio Abello Rovai,cats,First published in 1994,/works/OL17733779W?edition=ia%3Aisbn_850650175x,/authors/OL7390590A/Antonio_Abello_Rovai,//covers.openlibrary.org/b/olid/OL26333723M-M.jpg,Publish Date 1994|Publisher  Comp. Melhoramentos de Sao|Language Spanish|Pages 21,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Careers for your cat,Ann Dziemianowicz,cats,First published in 2010,/works/OL17879571W?edition=ia%3Acareersforyourca0000dzie,/authors/OL6779529A/Ann_Dziemianowicz,//covers.openlibrary.org/b/olid/OL24029513M-M.jpg,Publish Date 2010|Publisher  Ten Speed Press|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
In Praise of Cats,RH Value Publishing,cats,First published in 1988,/works/OL8281065W?edition=ia%3Ainpraiseofcatsan0000fost_b0q7,/authors/OL2754228A/RH_Value_Publishing,//covers.openlibrary.org/b/olid/OL7689474M-M.jpg,"Publish Date December 12, 1988|Publisher  Random House Value Publishing|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
100 zhong liao jie mao mi de fang fa,Roger K. Tabor,cats,First published in 2006,/works/OL18211509W,/authors/OL62613A/Roger_K._Tabor,/images/icons/avatar_book-sm.png,Publish Date 2006|Publisher  Tai ya chu ban you xian gong si|Language Chinese|Pages 143,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Niao bu shuai wei de mei yi tian,Zoey,cats,First published in 2014,/works/OL20029138W,/authors/OL7608141A/Zoey,/images/icons/avatar_book-sm.png,Publish Date 2014|Publisher  Fang zhi chu ban she gu fen you xian gong si|Language Chinese|Pages 209,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Mao de zhe xue,Vacha Masu,cats,First published in 2006,/works/OL20300304W?edition=ia%3Amaodezhexuewomen0000masu,/authors/OL3739553A/Vacha_Masu,//covers.openlibrary.org/b/olid/OL27502509M-M.jpg,Publish Date 2006|Publisher  Shanghai wen yi chu ban she|Language Chinese|Pages 172,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Home is where the cat is: Bryan Woolley ; illustrated by Charles Shaw.,Bryan Woolley,cats,First published in 2004,/works/OL15091569W,/authors/OL28877A/Bryan_Woolley,//covers.openlibrary.org/b/olid/OL3308099M-M.jpg,"Publish Date 2004|Publisher  Bright Sky Press,              Brand: Bright Sky Press|Language English|Pages 24",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Mao mi si yang bai ke,,cats,First published in 2006,/works/OL18976025W,,/images/icons/avatar_book-sm.png,Publish Date 2006|Publisher  Shu wei ren zi xun gu fen you xian gong si|Language Chinese|Pages 223,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Te bie de mao,Doris Lessing,cats,First published in 2006,/works/OL19927563W,/authors/OL4356353A/Doris_Lessing,/images/icons/avatar_book-sm.png,Publish Date 2006|Publisher  Shi bao wen hua chu ban qi ye gu fen you xian gong si|Language Chinese|Pages 207,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Heibon kingu,Shigeru Muroi,cats,First published in 2006,/works/OL12495819W,/authors/OL5530280A/Shigeru_Muroi,/images/icons/avatar_book-sm.png,Publish Date 2006|Publisher  Neko Paburisshingu|Language Japanese|Pages 191,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Koshki i geny,P. M. Borodin,cats,First published in 2011,/works/OL19870939W?edition=ia%3Aisbn_9785397018661,/authors/OL1220760A/P._M._Borodin,//covers.openlibrary.org/b/olid/OL27058426M-M.jpg,"Publish Date 2011|Publisher  URSS,              Knizhnyĭ dom ""LIBROKOM""|Language Russian|Pages 132",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
