title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
Corporate treasurer's and controller's handbook,Lillian Doris,finance,First published in 1950,/works/OL4977551W,/authors/OL1075394A/Lillian_Doris,/images/icons/avatar_book-sm.png,Publish Date 1950|Publisher  Prentice-Hall|Language English|Pages 1277,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Corporate treasurer's and controller's encyclopedia,Lillian Doris,finance,First published in 1958,/works/OL4977549W,/authors/OL1075394A/Lillian_Doris,/images/icons/avatar_book-sm.png,Publish Date 1958|Publisher  Prentice-Hall|Language English|Pages 1336,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Finanzen und Finanzierung der Unternehmung,Curt Sandig,finance,First published in 1968,/works/OL6256181W,/authors/OL1627865A/Curt_Sandig,/images/icons/avatar_book-sm.png,Publish Date 1979|Publisher  Poeschel|Language German|Pages 169,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
What Husbands Wish Their Wives Knew About Money,Larry Burkett,finance,First published in 1977,/works/OL566690W?edition=ia%3Awhathusbandswish00burk,/authors/OL41308A/Larry_Burkett,//covers.openlibrary.org/b/olid/OL4570415M-M.jpg,Publish Date 1977|Publisher  Victor Books|Language English|Pages 160,This edition doesn't have a description yet. Can you add one?,0 Want to read|1 Currently reading|0 Have read
Understanding personal and business finance,W. Reay Tolfree,finance,First published in 1981,/works/OL5258140W?edition=ia%3Aunderstandingper0000tolf,/authors/OL1188622A/W._Reay_Tolfree,//covers.openlibrary.org/b/olid/OL2711369M-M.jpg,Publish Date 1986|Publisher  Woodhead-Faulkner|Language English|Pages 182,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Aspectos humanos de la vivienda,José Balista,finance,First published in 1965,/works/OL5460732W,/authors/OL1288284A/José_Balista,/images/icons/avatar_book-sm.png,Publish Date 1965|Publisher  Editorial Sudamericana|Language Spanish|Pages 109,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"500 of the Most Witty, Acerbic and Erudite Things Ever Said About Money",Philip Jenks,finance,First published in 2002,/works/OL5814496W,/authors/OL1424470A/Philip_Jenks,//covers.openlibrary.org/b/olid/OL9618852M-M.jpg,"Publish Date May 12, 2006|Publisher  Harriman House|Language English|Pages 192",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Macmillan guide to family finance,Rex Wilder,finance,First published in 1967,/works/OL5959290W,/authors/OL1478652A/Rex_Wilder,/images/icons/avatar_book-sm.png,Publish Date 1967|Publisher  Macmillan|Language English|Pages 235,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Fundamentals, market timing, and seasoned equity offerings",Harry DeAngelo,finance,First published in 2007,/works/OL5891405W,/authors/OL1453015A/Harry_DeAngelo,/images/icons/avatar_book-sm.png,Publish Date 2007|Publisher  National Bureau of Economic Research|Language English|Pages 24,"Firms conduct SEOs to resolve a near-term liquidity squeeze, and not primarily to exploit market timing opportunities. Without the SEO proceeds, 62.6% of issuers would have insufficient cash to implement their chosen operating and non-SEO financing decisions the year after the SEO. Although the SEO decision is positively related to a firm's market-to-book (M/B) ratio and prior excess stock return and negatively related to its future excess return, these relations are economically immaterial. For example, a 150% swing in future net of market stock returns (from a 75% gain to a 75% loss over three years) increases by only 1% the probability of an SEO in the immediately prior year. Strikingly, most firms with quintessential ""market timer"" characteristics fail to issue stock and a non-trivial number of mature firms do issue stock, with current and former dividend payers raising more than half of all issue proceeds.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Financial Education in U. S. State Colleges and Universities,Donna E. Danns,finance,First published in 2015,/works/OL25623794W,/authors/OL670887A/Donna_E._Danns,/images/icons/avatar_book-sm.png,Publish Date 2015|Publisher  Springer|Language English|Pages 151,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Airport finance,Norman Ashford,finance,First published in 1992,/works/OL3351329W,/authors/OL544109A/Norman_Ashford,//covers.openlibrary.org/b/olid/OL1563181M-M.jpg,Publish Date 1992|Publisher  Van Nostrand Reinhold|Language English|Pages 240,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Die Umsatzeinnahmen als Gegenstand der unternehmerischen Liquiditätsplanung und Liquiditätspolitik,Hugo Kossbiel,finance,First published in 1968,/works/OL4678347W,/authors/OL964763A/Hugo_Kossbiel,/images/icons/avatar_book-sm.png,Publish Date 1968|Publisher  Duncker & Humblot|Language German|Pages 296,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Financial planning in divisionalised companies,Cyril Tomkins,finance,First published in 1973,/works/OL4438388W,/authors/OL883062A/Cyril_Tomkins,/images/icons/avatar_book-sm.png,Publish Date 1973|Publisher  Haymarket Publishing|Language English|Pages 195,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Daten als Grundlage für Investitionsentscheidungen,Gunter Frischmuth,finance,First published in 1969,/works/OL7184187W,/authors/OL2057530A/Gunter_Frischmuth,/images/icons/avatar_book-sm.png,Publish Date 1969|Publisher  De Gruyter|Language German|Pages 269,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Church finance and social ethics,Francis John McConnell,finance,First published in 1920,/works/OL7098194W?edition=ia%3Achurchfinances00mcco,/authors/OL2009857A/Francis_John_McConnell,//covers.openlibrary.org/b/olid/OL23286931M-M.jpg,Publish Date 1920|Publisher  The Macmillan company|Language English|Pages 130,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Financial Innovation,Henry Cavanna,finance,First published in 1991,/works/OL8090857W,/authors/OL2693803A/Henry_Cavanna,//covers.openlibrary.org/b/olid/OL7481749M-M.jpg,Publish Date 1991|Publisher  Routledge|Language English|Pages 203,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
First report of the Anti-Inflation Task Force,Nigeria. Anti-Inflation Task Force.,finance,First published in 1975,/works/OL6622337W,/authors/OL1780781A/Nigeria._Anti-Inflation_Task_Force.,/images/icons/avatar_book-sm.png,"Publish Date 1975|Publisher  Federal Ministry of Information, Printing Division|Language English|Pages 100",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
1995 board of trustees annual report on the federal hospital insurance and federal supplementary insurance trust funds,United States. Congress. Senate. Committ...,finance,First published in 1995,/works/OL591707W,/authors/OL4522330A/United_States._Congress._Senate._Committee_on_Finance,//covers.openlibrary.org/b/olid/OL541177M-M.jpg,"Publish Date 1995|Publisher  U.S. G.P.O.,              For sale by the U.S. G.P.O., Supt. of Docs., Congressional Sales Office|Language English|Pages 40",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Avoiding the inflation tax,Huberto M. Ennis,finance,First published in 2005,/works/OL5812951W,/authors/OL1424101A/Huberto_M._Ennis,/images/icons/avatar_book-sm.png,Publish Date 2007|Publisher  Federal Reserve Bank of Richmond|Language English,"""This paper is extensively revised from WP 05-10.  I study the effects of inflation on the purchasing behavior of buyers in an economy where money is essential for certain transactions (as in Lagos and Wright, 2005).  A long-standing intuition in this subject is that when inflation increases, agents try to spend their money holdings speedily.  The standard framework fails to capture this kind of effect (see Lagos and Rocheteau, 2005).  I propose a simple modification of the model that improves it in this dimension.  I assume that buyers can rebalance their money holdings only sporadically (i.e., not every period).  With this minimal change in the environment, I show that higher inflation induces some buyers to spend their money faster by frontloading their consumption, searching more intensively for transactions, and buying low-quality goods.  In this way, the model is able to reproduce distortions in the pattern of transactions that, traditionally, have played an important role in the evaluation of the cost of inflation.""--Federal Reserve Bank of Richmond web site.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
"Inflation, output, and welfare",Ricardo A. Lagos,finance,First published in 2004,/works/OL5812185W,/authors/OL1423874A/Ricardo_A._Lagos,/images/icons/avatar_book-sm.png,Publish Date 2004|Publisher  Federal Reserve Bank of Minneapolis|Language English,"""This paper studies the effects of anticipated inflation on aggregate output and welfare within a search-theoretic framework.  We allow money-holders to choose the intensities with which they search for trading partners, so inflation affects the frequency of trade as well as the quantity of output produced in each trade.  We consider the standard pricing mechanism for search models, i.e., ex post bargaining, as well as a notion of competitive pricing.  If prices are bargained over, the equilibrium is generically inefficient and an increase in inflation reduces buyers' search intensities, output and welfare.  If prices are posted and buyers can direct their search, search intensities are increasing with inflation for low inflation rates and decreasing for high inflation rates.  The Friedman Rule achieves the first-best allocation and inflation always reduces welfare even though it can have a positive effect on output for low inflation rates""--Federal Reserve Bank of Minneapolis web site.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
New Jersey Coastal Heritage Trail Route Appropriations Act: report (to accompany S. 48).,United States. Congress. Senate. Committ...,finance,First published in 2005,/works/OL594041W,/authors/OL43204A/United_States._Congress._Senate._Committee_on_Energy_and_Natural_Resources.,/images/icons/avatar_book-sm.png,Publish Date 2005|Publisher  U.S. G.P.O.|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Roads, a new approach",British Road Federation.,finance,First published in 1968,/works/OL6464022W,/authors/OL1714990A/British_Road_Federation.,/images/icons/avatar_book-sm.png,Publish Date 1968|Publisher  British Road Federation|Language English|Pages 99,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
1965 cost factor adjustment for county gas tax fund allocation,Washington State University. College of ...,finance,First published in 1965,/works/OL6540568W,/authors/OL1748406A/Washington_State_University._College_of_Engineering._Research_Division.,/images/icons/avatar_book-sm.png,Publish Date 1965|Language English|Pages 27,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Research reports,Washington (State). Temporary Special Le...,finance,First published in 1971,/works/OL6541561W,/authors/OL1748777A/Washington_(State)._Temporary_Special_Levy_Study_Commission.,/images/icons/avatar_book-sm.png,Publish Date 1971|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Notions essentielles de finances publiques,R. Muzellec,finance,First published in 1976,/works/OL6602085W,/authors/OL1774309A/R._Muzellec,/images/icons/avatar_book-sm.png,Publish Date 1979|Publisher  Sirey|Language French|Pages 449,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Oversight hearing on the state of the railroad industry,United States. Congress. Senate. Committ...,finance,First published in 2004,/works/OL666541W,/authors/OL51815A/United_States._Congress._Senate._Committee_on_Commerce_Science_and_Transportation._Subcommittee_on_S,/images/icons/avatar_book-sm.png,"Publish Date 2004|Publisher  U.S. G.P.O.,              For sale by the Supt. of Docs., U.S. G.P.O.|Language English|Pages 129",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
La crise du système monétaire international,Jean-Pierre Faugère,finance,First published in 1983,/works/OL867002W,/authors/OL75613A/Jean-Pierre_Faugère,/images/icons/avatar_book-sm.png,Publish Date 1983|Publisher  Le Sycomore|Language French|Pages 126,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
