title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
The 2000 World Forecasts of Wholly or Partly Stripped Tobacco Export Supplies (World Trade Report),The Wholly or Partly Stripped Tobacco Re,finance,First published in 2000,/works/OL10714071M,/authors/OL3484332A/The_Wholly_or_Partly_Stripped_Tobacco_Re,/images/icons/avatar_book-sm.png,"Publish Date November 27, 2000|Publisher  Icon Group International|Language English|Pages 77",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The 2000 World Forecasts of Newsprint Export Supplies (World Trade Report),The Newsprint Research Group,finance,First published in 2000,/works/OL10714251M,/authors/OL3494658A/The_Newsprint_Research_Group,/images/icons/avatar_book-sm.png,"Publish Date November 27, 2000|Publisher  Icon Group International|Language English|Pages 69",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2000 World Forecasts of Aldehyde-function, Ketone-function, and Quinone-function Compounds Export Supplies (World Trade Report)",Ketone-Function The Aldehyde-Function,finance,First published in 2000,/works/OL10714200M,/authors/OL3494561A/Ketone-Function_The_Aldehyde-Function,/images/icons/avatar_book-sm.png,"Publish Date November 27, 2000|Publisher  Icon Group International|Language English|Pages 84",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The 2000 World Forecasts of Linoleum and Linoleum-type Floor Coverings Export Supplies (World Trade Report),The Linoleum and Linoleum-Type Floor Cov,finance,First published in 2000,/works/OL10714283M,/authors/OL3484421A/The_Linoleum_and_Linoleum-Type_Floor_Cov,/images/icons/avatar_book-sm.png,"Publish Date November 27, 2000|Publisher  Icon Group International|Language English|Pages 49",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The 2000 World Forecasts of Rubber Materials Export Supplies (World Trade Report),The Rubber Materials Research Group,finance,First published in 2000,/works/OL10714241M,/authors/OL3494638A/The_Rubber_Materials_Research_Group,/images/icons/avatar_book-sm.png,"Publish Date November 27, 2000|Publisher  Icon Group International|Language English|Pages 99",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The 2000 World Forecasts of Rolls and Sheets of Printing and Writing Paper Export Supplies (World Trade Report),The Rolls and Sheets of Printing and Wri,finance,First published in 2000,/works/OL10714252M,/authors/OL3494659A/The_Rolls_and_Sheets_of_Printing_and_Wri,/images/icons/avatar_book-sm.png,"Publish Date November 27, 2000|Publisher  Icon Group International|Language English|Pages 95",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The 2000 World Forecasts of Ores and Concentrates of Uranium and Thorium Export Supplies (World Trade Report),The Ores and Concentrates of Uranium and,finance,First published in 2000,/works/OL10714146M,/authors/OL3484380A/The_Ores_and_Concentrates_of_Uranium_and,/images/icons/avatar_book-sm.png,"Publish Date November 27, 2000|Publisher  Icon Group International|Language English|Pages 19",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The 2000 World Forecasts of Wool and Other Animal Hair Excluding Wool Tops Export Supplies (World Trade Report),The Wool and Other Animal Hair Excluding,finance,First published in 2000,/works/OL10714127M,/authors/OL3484368A/The_Wool_and_Other_Animal_Hair_Excluding,/images/icons/avatar_book-sm.png,"Publish Date November 27, 2000|Publisher  Icon Group International|Language English|Pages 82",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The 2000 World Forecasts of Palm Nuts and Palm Kernels Export Supplies (World Trade Report),The Palm Nuts and Palm Kernels Research,finance,First published in 2000,/works/OL10714091M,/authors/OL3484344A/The_Palm_Nuts_and_Palm_Kernels_Research,/images/icons/avatar_book-sm.png,"Publish Date November 27, 2000|Publisher  Icon Group International|Language English|Pages 36",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Prentice Hall Sec Guidelines, Rules and Regulations, 1989",,finance,First published in 1989,/works/OL10093721M,,/images/icons/avatar_book-sm.png,Publish Date February 1989|Publisher  Prentice Hall,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
1040 Handbook,Julian Block,finance,First published in 1987,/works/OL10094765M,/authors/OL581508A/Julian_Block,/images/icons/avatar_book-sm.png,Publish Date December 1987|Publisher  MacMillan Publishing Company.|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Investitions-Rechnung,Uwe Gotze,finance,First published in 1992,/works/OL10153923M,/authors/OL3381163A/Uwe_Gotze,/images/icons/avatar_book-sm.png,Publish Date November 1992|Publisher  Springer-Verlag|Language Undetermined,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Prentice Hall's Federal Taxation 1998,Kramer,finance,First published in 1999,/works/OL10091995M,/authors/OL2655111A/Kramer,/images/icons/avatar_book-sm.png,Publish Date October 1999|Publisher  Prentice Hall|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Wcsstatistics - Principles & Methods 4th Edition with Custom Solutions Manual and Student Minitab Set,Richard A. Johnson,finance,First published in 2003,/works/OL10313994M,/authors/OL2633725A/Richard_A._Johnson,/images/icons/avatar_book-sm.png,Publish Date June 2003|Publisher  John Wiley & Sons|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Land Use Infrastructure and Growth Management Strategies,Steven M. Silverberg,finance,First published in 1993,/works/OL10329552M,/authors/OL839666A/Steven_M._Silverberg,/images/icons/avatar_book-sm.png,Publish Date October 1993|Publisher  John Wiley & Sons|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Cases in Financial Accounting 1 - Fundamentals - Teachers Manual,Gardner.,finance,First published in 1992,/works/OL10336241M,/authors/OL2517974A/Gardner.,/images/icons/avatar_book-sm.png,"Publish Date August 21, 1992|Publisher  John Wiley & Sons Inc|Pages 116",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Student Enrichment Guide to in Troductio,John M. Ivancevich,finance,First published in 1997,/works/OL10424956M,/authors/OL223925A/John_M._Ivancevich,/images/icons/avatar_book-sm.png,Publish Date July 1997|Publisher  West Publishing Company|Language English|Pages 553,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Business Student's Guide to Course Assignments,Norma Carr-Ruffino,finance,First published in 1991,/works/OL10477005M,/authors/OL45491A/Norma_Carr-Ruffino,/images/icons/avatar_book-sm.png,"Publish Date January 1991|Publisher  Carlyle Press (San Mateo, CA)|Pages 425",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Foundations of Business Thought,,finance,First published in 1999,/works/OL10476801M,,/images/icons/avatar_book-sm.png,Publish Date August 1999|Publisher  Pearson Custom Publishing|Language English|Pages 512,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"G Introduction to Business, the Economy",Daughtrey,finance,First published in 1999,/works/OL10481438M,/authors/OL3259187A/Daughtrey,/images/icons/avatar_book-sm.png,Publish Date December 1999|Publisher  Thomson South-Western|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Tests, Practical Rcrd Kpg & Bkpk Unts1-7",Harold Baron,finance,First published in 1999,/works/OL10479669M,/authors/OL1079622A/Harold_Baron,/images/icons/avatar_book-sm.png,Publish Date January 1999|Publisher  Thomson South-Western|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Tst Part 1, Practical Record Keeping/Book",Harold Baron,finance,First published in 1999,/works/OL10479666M,/authors/OL1079622A/Harold_Baron,/images/icons/avatar_book-sm.png,Publish Date January 1999|Publisher  Thomson South-Western|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
D-Systems Software Business Project 6 (P,John Rosenberg,finance,First published in 1999,/works/OL10480045M,/authors/OL1815619A/John_Rosenberg,/images/icons/avatar_book-sm.png,Publish Date January 1999|Publisher  Thomson South-Western|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Olympic Cyclery Simulation Auto,Robert A. Schultheis,finance,First published in 1998,/works/OL10481771M,/authors/OL392670A/Robert_A._Schultheis,/images/icons/avatar_book-sm.png,Publish Date January 1998|Publisher  Thomson South-Western|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Txbk Elec Aud 5""ibm-Kp Fin Rcd F/Bus",Robert A. Schultheis,finance,First published in 1999,/works/OL10481778M,/authors/OL392670A/Robert_A._Schultheis,/images/icons/avatar_book-sm.png,Publish Date December 1999|Publisher  Thomson South-Western|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Practical Record Keeping & Bookkeepin,Harold Baron,finance,First published in 1999,/works/OL10479671M,/authors/OL1079622A/Harold_Baron,/images/icons/avatar_book-sm.png,Publish Date January 1999|Publisher  Thomson South-Western|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Executive Secretary Ansleyhouse Asso,Harriet McIntosh,finance,First published in 1999,/works/OL10480463M,/authors/OL842898A/Harriet_McIntosh,/images/icons/avatar_book-sm.png,Publish Date December 1999|Publisher  South-Western Educational Publishing|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Winners All Sportswear Business Project,Rosenberg,finance,First published in 1999,/works/OL10480041M,/authors/OL2763830A/Rosenberg,/images/icons/avatar_book-sm.png,Publish Date January 1999|Publisher  South-Western Educational Publishing|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Te, Practical Record Keeping & Bookkeepin",Harold Baron,finance,First published in 1999,/works/OL10480591M,/authors/OL1079622A/Harold_Baron,/images/icons/avatar_book-sm.png,Publish Date December 1999|Publisher  Thomson South-Western|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Olym Cyc TD IBM 3""-Kp Fin Rcd F/Bus",Robert A. Schultheis,finance,First published in 1999,/works/OL10481773M,/authors/OL392670A/Robert_A._Schultheis,/images/icons/avatar_book-sm.png,Publish Date December 1999|Publisher  Thomson South-Western|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Tests Un 8-15, Prctl Rcd Kpg/ Bkpg",Harold Baron,finance,First published in 1999,/works/OL10479670M,/authors/OL1079622A/Harold_Baron,/images/icons/avatar_book-sm.png,Publish Date January 1999|Publisher  Thomson South-Western|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Sim Simplifile,Goodman,finance,First published in 1999,/works/OL10480028M,/authors/OL2693749A/Goodman,/images/icons/avatar_book-sm.png,Publish Date January 1999|Publisher  Thomson South-Western|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Wkbk Introduction to Business:,Daughtrey,finance,First published in 1999,/works/OL10479836M,/authors/OL3259187A/Daughtrey,/images/icons/avatar_book-sm.png,Publish Date January 1999|Publisher  Thomson South-Western|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Vit Int'l Bus, Intro to Bus",Daughtrey,finance,First published in 1999,/works/OL10481882M,/authors/OL3259187A/Daughtrey,/images/icons/avatar_book-sm.png,Publish Date December 1999|Publisher  Thomson South-Western|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Spanish Glossary, Intro to Bus",Ristau,finance,First published in 1997,/works/OL10482472M,/authors/OL3259188A/Ristau,/images/icons/avatar_book-sm.png,Publish Date December 1997|Publisher  Thomson South-Western|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Achv Tst Un 10-16, Keep Fin Records F/Bus",Harold Baron,finance,First published in 1997,/works/OL10481288M,/authors/OL1079622A/Harold_Baron,/images/icons/avatar_book-sm.png,Publish Date July 1997|Publisher  Thomson South-Western|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Dragon's Lair Jewelry Business Projct 4,Rosenberg,finance,First published in 1999,/works/OL10480044M,/authors/OL2763830A/Rosenberg,/images/icons/avatar_book-sm.png,Publish Date January 1999|Publisher  South-Western Educational Publishing|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Txt TD IBM 5""-Keep Fin Rcrds F/Bus",Robert A. Schultheis,finance,First published in 1999,/works/OL10481775M,/authors/OL392670A/Robert_A._Schultheis,/images/icons/avatar_book-sm.png,Publish Date December 1999|Publisher  Thomson South-Western|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
George's Market Business Project 6/Bus R,Rosenberg,finance,First published in 1999,/works/OL10480046M,/authors/OL2763830A/Rosenberg,/images/icons/avatar_book-sm.png,Publish Date January 1999|Publisher  South-Western Educational Publishing|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Ppkg TX/TD IBM, Keeping Finc'l Rcrds F/Bu",Robert A. Schultheis,finance,First published in 1999,/works/OL10481774M,/authors/OL392670A/Robert_A._Schultheis,/images/icons/avatar_book-sm.png,Publish Date December 1999|Publisher  Thomson South-Western|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Angelica's Restaurant Business Proj 3, Bu",John Rosenberg,finance,First published in 1999,/works/OL10480043M,/authors/OL1815619A/John_Rosenberg,/images/icons/avatar_book-sm.png,Publish Date January 1999|Publisher  Thomson South-Western|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Record Keeping in the Computerage, Tests",Harold Baron,finance,First published in 1999,/works/OL10479650M,/authors/OL1079622A/Harold_Baron,/images/icons/avatar_book-sm.png,Publish Date January 1999|Publisher  Thomson South-Western|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Practical Record Keeping & Bookkeeping T,Harold Baron,finance,First published in 1999,/works/OL10479667M,/authors/OL1079622A/Harold_Baron,/images/icons/avatar_book-sm.png,Publish Date January 1999|Publisher  South-Western Educational Publishing|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Txbk TD IBM 3""-Keep Fin Rcds F/Bus",Robert A. Schultheis,finance,First published in 1999,/works/OL10481776M,/authors/OL392670A/Robert_A._Schultheis,/images/icons/avatar_book-sm.png,Publish Date December 1999|Publisher  Thomson South-Western|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Tests 1-4, Practical Record Keeping",Baron,finance,First published in 1999,/works/OL10479656M,/authors/OL2170610A/Baron,/images/icons/avatar_book-sm.png,Publish Date January 1999|Publisher  Thomson South-Western|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Achv Tst U 1-9, Keep Fincl Rcrd F/Busines",Hard Baron,finance,First published in 1997,/works/OL10481287M,/authors/OL3446635A/Hard_Baron,/images/icons/avatar_book-sm.png,Publish Date July 1997|Publisher  Thomson South-Western|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Wkbk Technology for Tomorrow,Daggett,finance,First published in 1999,/works/OL10480185M,/authors/OL3446397A/Daggett,/images/icons/avatar_book-sm.png,Publish Date December 1999|Publisher  South-Western Educational Publishing|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Wkbk Introduction to Business:,Daughtrey,finance,First published in 1999,/works/OL10479835M,/authors/OL3259187A/Daughtrey,/images/icons/avatar_book-sm.png,Publish Date January 1999|Publisher  Thomson South-Western|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Royal Arms Apartments Business Project 2,John Rosenberg,finance,First published in 1999,/works/OL10480042M,/authors/OL1815619A/John_Rosenberg,/images/icons/avatar_book-sm.png,Publish Date January 1999|Publisher  Thomson South-Western|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Sim Off Filing Procedures, Bus Rcrd Cntrl",Goodman,finance,First published in 1999,/works/OL10480027M,/authors/OL2693749A/Goodman,/images/icons/avatar_book-sm.png,Publish Date January 1999|Publisher  Thomson South-Western|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Tests, Introduction to Bus",Daughtrey,finance,First published in 1999,/works/OL10479837M,/authors/OL3259187A/Daughtrey,/images/icons/avatar_book-sm.png,Publish Date January 1999|Publisher  Thomson South-Western|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Vit Leadership, Intro to Bus",Daughtrey,finance,First published in 1999,/works/OL10481883M,/authors/OL3259187A/Daughtrey,/images/icons/avatar_book-sm.png,Publish Date December 1999|Publisher  South-Western Educational Publishing|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Electronic Classrm, Quiktronic Rec Mgmt",Patton,finance,First published in 1999,/works/OL10481737M,/authors/OL2629499A/Patton,/images/icons/avatar_book-sm.png,Publish Date December 1999|Publisher  Thomson South-Western|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Record Keeping in the Computerage, Tests",Harold Baron,finance,First published in 1999,/works/OL10479651M,/authors/OL1079622A/Harold_Baron,/images/icons/avatar_book-sm.png,Publish Date January 1999|Publisher  Thomson South-Western|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Oly Cyc TD IBM 5,"" Keep Fin Rcd F/Bus",Robert A. Schultheis,finance,First published in 1999,/works/OL10481772M,/authors/OL392670A/Robert_A._Schultheis,/images/icons/avatar_book-sm.png,Publish Date December 1999|Publisher  Thomson South-Western|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Galleria, Inc. Automated Bus Simulation",Kenton E. Ross,finance,First published in 1999,/works/OL10481411M,/authors/OL2777986A/Kenton_E._Ross,/images/icons/avatar_book-sm.png,Publish Date December 1999|Publisher  Thomson South-Western|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Sim Mean Jeans Manufacturing Co,Boyer,finance,First published in 1999,/works/OL10479825M,/authors/OL2627528A/Boyer,/images/icons/avatar_book-sm.png,Publish Date January 1999|Publisher  South-Western Educational Publishing|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Protecting the Public Purse: Ensuring Probity in Local Government,,finance,First published in 1995,/works/OL10055178M,,/images/icons/avatar_book-sm.png,"Publish Date December 14, 1995|Publisher  The Audit Commission|Pages 26",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Protecting the Public Purse: Ensuring Probity in Local Government,,finance,First published in 1994,/works/OL10055073M,,/images/icons/avatar_book-sm.png,"Publish Date December 8, 1994|Publisher  The Audit Commission|Pages 12",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Gordon Pape's Buyer's Guide to Mutual Funds,Gordon Pape,finance,First published in 2002,/works/OL10077421M,/authors/OL5608902A/Gordon_Pape,//covers.openlibrary.org/b/olid/OL10077421M-M.jpg,Publish Date January 2002|Publisher  Prentice Hall Canada|Language English|Pages 1,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Deloitte & Touche Canadian Guide to Personal Financial Management,Nicholas Seed,finance,First published in 2002,/works/OL10078883M,/authors/OL3366855A/Nicholas_Seed,/images/icons/avatar_book-sm.png,Publish Date January 2002|Publisher  Prentice Hall Canada|Language English|Pages 1,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Prentice Halls Federal Tax,,finance,First published in 1998,/works/OL10078418M,,/images/icons/avatar_book-sm.png,Publish Date February 1998|Publisher  Prentice Hall|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Accounting Chapters 1-18 with Book(s),,finance,First published in 2004,/works/OL10081815M,,/images/icons/avatar_book-sm.png,Publish Date June 2004|Publisher  Pearson Prentice Hall|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Mastering Business Machines,Vera G. Kinzey,finance,First published in 1976,/works/OL10106174M,/authors/OL2007813A/Vera_G._Kinzey,/images/icons/avatar_book-sm.png,Publish Date January 1976|Publisher  Harcourt Brace College Publishers,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Actuarial Values, Gamma Volume",,finance,First published in 1989,/works/OL10108154M,,/images/icons/avatar_book-sm.png,Publish Date November 1989|Publisher  U.S. Government Printing Office|Language English|Pages 124,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Actuarial Values, Beta Volume",,finance,First published in 1989,/works/OL10108153M,,/images/icons/avatar_book-sm.png,Publish Date October 1989|Publisher  U.S. Government Printing Office|Language English|Pages 527,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Eurocurrency Market Handbk 2/E,,finance,First published in 1990,/works/OL10086298M,,/images/icons/avatar_book-sm.png,Publish Date September 1990|Publisher  Prentice Hall,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Measuring State and Local Government Labor Productivity,Donald M. Disk,finance,First published in 1998,/works/OL10110810M,/authors/OL3373852A/Donald_M._Disk,/images/icons/avatar_book-sm.png,Publish Date July 1998|Publisher  U.S. Government Printing Office|Language English|Pages 206,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
German Yearbook on Business History 1983,,finance,First published in 1984,/works/OL10152016M,,/images/icons/avatar_book-sm.png,Publish Date April 1984|Publisher  Springer|Language English|Pages 160,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
How Self-Made Millionaires Build Their Fortunes,Scott Witt,finance,First published in 1982,/works/OL10091613M,/authors/OL1457794A/Scott_Witt,/images/icons/avatar_book-sm.png,Publish Date February 1982|Publisher  Prentice Hall,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
New Jersey Tax Handbook,Ernst & Young LLP,finance,First published in 1988,/works/OL10091494M,/authors/OL515838A/Ernst_Young_LLP,/images/icons/avatar_book-sm.png,Publish Date January 1988|Publisher  Prentice Hall,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Pennsylvania Tax Handbook,Charles L. Potter,finance,First published in 1988,/works/OL10092036M,/authors/OL3370175A/Charles_L._Potter,/images/icons/avatar_book-sm.png,Publish Date January 1988|Publisher  Prentice Hall|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Pennsylvania Tax Handbook-89,Charles L. Potter,finance,First published in 1989,/works/OL10092030M,/authors/OL3370175A/Charles_L._Potter,/images/icons/avatar_book-sm.png,Publish Date February 1989|Publisher  Prentice Hall,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Global Insights 1994/International Business,John D. Daniels,finance,First published in 1994,/works/OL10167771M,/authors/OL390575A/John_D._Daniels,/images/icons/avatar_book-sm.png,Publish Date January 1994|Publisher  Addison-Wesley|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Integrated Accounting Microcomputer Applications,Velma Jesser,finance,First published in 1994,/works/OL10231429M,/authors/OL1296055A/Velma_Jesser,/images/icons/avatar_book-sm.png,Publish Date February 1994|Publisher  Irwin,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Integrated Accounting Microcomputer Applications,Velma Jesser,finance,First published in 1994,/works/OL10231430M,/authors/OL1296055A/Velma_Jesser,/images/icons/avatar_book-sm.png,Publish Date February 1994|Publisher  Irwin,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Grabbits Gadgets,R. Burns,finance,First published in 1990,/works/OL10183169M,/authors/OL3389793A/R._Burns,/images/icons/avatar_book-sm.png,Publish Date December 1990|Publisher  Lexis Law Publishing (Va)|Language English|Pages 80,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Landlord Remedies in Texas,Joe G. Bax,finance,First published in 1993,/works/OL10183127M,/authors/OL3389762A/Joe_G._Bax,/images/icons/avatar_book-sm.png,Publish Date March 1993|Publisher  Butterworth-Heinemann|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Equity Proceedings with Precedents New South Wales,A. G. Neville,finance,First published in 1981,/works/OL10183227M,/authors/OL3389829A/A._G._Neville,/images/icons/avatar_book-sm.png,Publish Date April 1981|Publisher  Lexis Law Publishing (Va)|Pages 431,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
I/M Strat Mgt Bus Policy,Alan J. Rowe,finance,First published in 1985,/works/OL10147385M,/authors/OL455133A/Alan_J._Rowe,/images/icons/avatar_book-sm.png,Publish Date April 1985|Publisher  Addison Wesley Publishing Company|Language English|Pages 700,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
I/M Mgrl Odyssey Problem,Arthur Elkins,finance,First published in 1981,/works/OL10147147M,/authors/OL1756324A/Arthur_Elkins,/images/icons/avatar_book-sm.png,Publish Date February 1981|Publisher  Addison Wesley Publishing Company|Language English|Pages 600,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
ESPlannerTM 1999 - Professional,Douglas Bernheim,finance,First published in 1999,/works/OL10237915M,/authors/OL3401451A/Douglas_Bernheim,/images/icons/avatar_book-sm.png,"Publish Date September 20, 1999|Publisher  MIT Press|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Winning Innov Game14c,Denis Waitley,finance,First published in 1989,/works/OL10215578M,/authors/OL331209A/Denis_Waitley,/images/icons/avatar_book-sm.png,"Publish Date July 1, 1989|Publisher  Berkley",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Contempry Fin Mangmt Ed7 IRM,MCGUIGAN,finance,First published in 1997,/works/OL10499566M,/authors/OL3269303A/MCGUIGAN,/images/icons/avatar_book-sm.png,"Publish Date October 9, 1997|Publisher  South-Western, Div of Thomson Learning|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
A History of Longworth Scientific Instrument Co. Ltd.,Anthony Jepcott,finance,First published in 1988,/works/OL10534966M,/authors/OL3456654A/Anthony_Jepcott,/images/icons/avatar_book-sm.png,Publish Date November 1988|Publisher  Hyperion Books|Language English|Pages 204,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Environmental Economics & Management: Theory, Policy, and Applications",Scott J. Callan,finance,First published in 2007,/works/OL10485198M,/authors/OL2627320A/Scott_J._Callan,//covers.openlibrary.org/b/olid/OL10485198M-M.jpg,Publish Date January 2007|Publisher  Thomson South-Western|Language English|Pages 25,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Colorado Corporate Forms,John Maye,finance,First published in 1998,/works/OL10485709M,/authors/OL3447488A/John_Maye,/images/icons/avatar_book-sm.png,Publish Date September 1998|Publisher  Lexis Law Publishing (Va)|Language English|Pages 1501,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
de Law Corp,,finance,First published in 2002,/works/OL10598085M,,/images/icons/avatar_book-sm.png,Publish Date January 2002|Publisher  Aspen Law & Business Publishers|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
