title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
Ancient Greece,Sandra Newman,juvenile_literature,First published in 2009,/works/OL15066939W?edition=ia%3Aancientgreece0000newm,/authors/OL1478957A/Sandra_Newman,//covers.openlibrary.org/b/olid/OL22796260M-M.jpg,Publish Date 2009|Publisher  Children's Press|Language English,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Clouded leopards,Jennifer Marks,juvenile_literature,First published in 2011,/works/OL15067214W?edition=ia%3Acloudedleopards0000mark,/authors/OL2805118A/Jennifer_Marks,//covers.openlibrary.org/b/olid/OL24049811M-M.jpg,Publish Date 2011|Publisher  Capstone Press|Language English,"""Simple text and full-color photos explain the habitat, life cycle, range, and behavior of clouded leopards""--Provided by publisher.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Mysterious Maths (Magical Topics),Helen Cooper,juvenile_literature,First published in 2003,/works/OL15095645W?edition=ia%3Amysteriousmaths0000head,/authors/OL2659268A/Helen_Cooper,//covers.openlibrary.org/b/olid/OL9320280M-M.jpg,"Publish Date January 1, 2003|Publisher  Letts Educational|Pages 32",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Welcome to North America!,April Pulley Sayre,juvenile_literature,First published in 2003,/works/OL15123056W?edition=ia%3Awelcometonortham00sayr,/authors/OL20472A/April_Pulley_Sayre,//covers.openlibrary.org/b/olid/OL3557009M-M.jpg,Publish Date 2003|Publisher  Millbrook Press|Language English,"Introduces the continent of North America, looking at its geography, plant and animal life, weather, and settlement by humans.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Army Ant Parade,April Pulley Sayre,juvenile_literature,First published in 2002,/works/OL15123020W,/authors/OL20472A/April_Pulley_Sayre,//covers.openlibrary.org/b/olid/OL7932578M-M.jpg,"Publish Date March 1, 2002|Publisher  Henry Holt and Co. (BYR)|Language English|Pages 32",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Crayola counting,Rozanne Lanczak Williams,juvenile_literature,First published in 2004,/works/OL15122744W?edition=ia%3Acrayolacounting0000will,/authors/OL32039A/Rozanne_Lanczak_Williams,//covers.openlibrary.org/b/olid/OL3692922M-M.jpg,Publish Date 2004|Publisher  Gareth Stevens Pub.|Language English|Pages 24,Photographs accompany brief rhyming text about children counting crayons.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
"The whirlwind world of hurricanes with Max Axiom, super scientist",Katherine E. Krohn,juvenile_literature,First published in 2011,/works/OL15049179W,/authors/OL29088A/Katherine_E._Krohn,/images/icons/avatar_book-sm.png,Publish Date 2011|Publisher  Capstone Press|Language English,"""In graphic novel format, follows the adventures of Max Axiom as he explores the science and history behind hurricanes""--Provided by publisher.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Haunted houses,Katherine E. Krohn,juvenile_literature,First published in 2006,/works/OL15049158W?edition=ia%3Ahauntedhouses0000kroh,/authors/OL29088A/Katherine_E._Krohn,//covers.openlibrary.org/b/olid/OL3403362M-M.jpg,Publish Date 2006|Publisher  Edge Books|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Solar System, Level 4 (Hodder Reading Project)",Chris Oxlade,juvenile_literature,First published in 2007,/works/OL15077724W?edition=ia%3Asolarsystem0000oxla_f9s0,/authors/OL19896A/Chris_Oxlade,//covers.openlibrary.org/b/olid/OL10680729M-M.jpg,"Publish Date January 30, 2007|Publisher  Hodder Murray|Language English|Pages 48",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Emergency Vehicles,Chris Oxlade,juvenile_literature,First published in 2007,/works/OL15077533W?edition=ia%3Aemergencyvehicle0000oxla,/authors/OL19896A/Chris_Oxlade,//covers.openlibrary.org/b/olid/OL11970330M-M.jpg,Publish Date August 2007|Publisher  Heinemann|Language English|Pages 32,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Emergency Vehicles (Heinemann First Library),Chris Oxlade,juvenile_literature,First published in 2007,/works/OL15077534W,/authors/OL19896A/Chris_Oxlade,//covers.openlibrary.org/b/olid/OL11970322M-M.jpg,Publish Date August 2007|Publisher  Heinemann|Language English|Pages 32,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Money (Databank),John Foster,juvenile_literature,First published in 1979,/works/OL15006941W,/authors/OL2622154A/John_Foster,/images/icons/avatar_book-sm.png,"Publish Date December 1, 1979|Publisher  Hodder Arnold H&S|Pages 4",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Manors (Databank),John Foster,juvenile_literature,First published in 1979,/works/OL15006938W,/authors/OL2622154A/John_Foster,/images/icons/avatar_book-sm.png,"Publish Date November 1, 1979|Publisher  Hodder Arnold H&S|Pages 24",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Telegraph and Telephone (Great Inventions (World Almanac Library)),Richard Worth,juvenile_literature,First published in 2006,/works/OL15042358W?edition=ia%3Atelegraphtelepho0000wort,/authors/OL28868A/Richard_Worth,//covers.openlibrary.org/b/olid/OL8203543M-M.jpg,"Publish Date January 2006|Publisher  World Almanac Library,              Gareth Stevens Pub|Language English|Pages 48",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Teetotalers and saloon smashers: the temperance movement and prohibition,Richard Worth,juvenile_literature,First published in 2009,/works/OL15042357W?edition=ia%3Ateetotalerssaloo0000wort,/authors/OL28868A/Richard_Worth,//covers.openlibrary.org/b/olid/OL16728670M-M.jpg,Publish Date 2009|Publisher  Enslow Publishers|Language English,"""Discusses the temperance movement in American history, including important figures in the movement, the history of temperance, and the period of Prohibition in the United States""--Provided by publisher.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Flowers,Angela Royston,juvenile_literature,First published in 1996,/works/OL15069999W?edition=ia%3Afirstlookatflowe0000roys,/authors/OL30877A/Angela_Royston,//covers.openlibrary.org/b/olid/OL12000149M-M.jpg,"Publish Date October 4, 1996|Publisher  Belitha Press Ltd|Pages 32",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Life cycle of a-- salmon,Angela Royston,juvenile_literature,First published in 2009,/works/OL15070126W?edition=ia%3Alifecycleofasalm0000roys,/authors/OL30877A/Angela_Royston,//covers.openlibrary.org/b/olid/OL23877857M-M.jpg,Publish Date 2009|Publisher  Heinemann Library|Language English|Pages 32,"Describes the life cycle of sockeye salmon, as they swim from the river in which they were hatched to the sea and back again.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
The Frog (Animal Life Stories),Angela Royston,juvenile_literature,First published in 1989,/works/OL15070012W?edition=ia%3Afrog0000roys_i6n2,/authors/OL30877A/Angela_Royston,//covers.openlibrary.org/b/olid/OL9730526M-M.jpg,Publish Date September 1989|Publisher  Hambleton Hill Publishing|Language English|Pages 24,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Global warming,Angela Royston,juvenile_literature,First published in 2008,/works/OL15070020W?edition=ia%3Aglobalwarming0000roys,/authors/OL30877A/Angela_Royston,//covers.openlibrary.org/b/olid/OL18504004M-M.jpg,Publish Date 2008|Publisher  Heinemann Library|Language English|Pages 32,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Why Do We Need to Eat? (Stay Healthy!),Angela Royston,juvenile_literature,First published in 2005,/works/OL15070379W?edition=ia%3Awhydoweneedtoeat0000roys_l5d8,/authors/OL30877A/Angela_Royston,//covers.openlibrary.org/b/olid/OL9344636M-M.jpg,"Publish Date December 5, 2005|Publisher  Heinemann|Language English|Pages 24",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Healthy Eyes and Ears (Royston, Angela. Look After Yourself.)",Angela Royston,juvenile_literature,First published in 2003,/works/OL15070032W,/authors/OL30877A/Angela_Royston,//covers.openlibrary.org/b/olid/OL11640857M-M.jpg,"Publish Date February 28, 2003|Publisher  Heinemann Library|Language English|Pages 32",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Calentamiento global,Angela Royston,juvenile_literature,First published in 2008,/works/OL15069921W?edition=ia%3Acalentamientoglo0000roys,/authors/OL30877A/Angela_Royston,//covers.openlibrary.org/b/olid/OL16992626M-M.jpg,Publish Date 2008|Publisher  Heinemann Library|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Ancient Egyptians,Stewart Ross,juvenile_literature,First published in 2006,/works/OL15043575W?edition=ia%3Aancientegyptians0000ross,/authors/OL21846A/Stewart_Ross,//covers.openlibrary.org/b/olid/OL3428180M-M.jpg,Publish Date 2006|Publisher  World Almanac Library|Language English,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
The Olympics: Legendary Sports Events,Matt Christopher,juvenile_literature,First published in 2008,/works/OL15108617W?edition=ia%3Aolympicsunforget00pete,/authors/OL7413274A/Matt_Christopher,//covers.openlibrary.org/b/olid/OL10426094M-M.jpg,"Publish Date July 15, 2008|Publisher  Little, Brown Young Readers|Language English|Pages 112",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Arms Trade (World Issues),Clive Gifford,juvenile_literature,First published in 2004,/works/OL15026170W?edition=ia%3Aarmstrade0000giff_n3c8,/authors/OL23558A/Clive_Gifford,//covers.openlibrary.org/b/olid/OL8956036M-M.jpg,"Publish Date May 20, 2004|Publisher  Chrysalis Children's Books|Pages 48",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Martial arts,Clive Gifford,juvenile_literature,First published in 2010,/works/OL15026233W?edition=ia%3Amartialarts0000giff_w0t3,/authors/OL23558A/Clive_Gifford,//covers.openlibrary.org/b/olid/OL22853613M-M.jpg,Publish Date 2010|Publisher  Marshall Cavendish Benchmark|Language English,"""An introduction to martial arts, including techniques, rules, and the training regimen of professional athletes in the sport""--Provided by publisher.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Lamborghini,Rob Scott Colson,juvenile_literature,First published in 2011,/works/OL15026081W,/authors/OL6750021A/Rob_Scott_Colson,/images/icons/avatar_book-sm.png,"Publish Date 2011|Publisher  PowerKids Press,              Rosen Publishing Group|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Genetic Engineering (World Issues),Clive Gifford,juvenile_literature,First published in 2002,/works/OL15026206W?edition=ia%3Ageneticengineeri0000park_c6p7,/authors/OL23558A/Clive_Gifford,//covers.openlibrary.org/b/olid/OL9717305M-M.jpg,"Publish Date August 22, 2002|Publisher  Belitha Press Ltd|Pages 64",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
BMW,Rob Scott Colson,juvenile_literature,First published in 2011,/works/OL15026078W?edition=ia%3Abmw0000cols,/authors/OL6750021A/Rob_Scott_Colson,//covers.openlibrary.org/b/olid/OL23944417M-M.jpg,"Publish Date 2011|Publisher  PowerKids Press,              Rosen Publishing Group|Language English",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Social Insects (Nature's Monsters: Insects & Spiders),Jonathan Sutherland,juvenile_literature,First published in 2006,/works/OL15025933W?edition=ia%3Asocialinsects0000suth,/authors/OL1450638A/Jonathan_Sutherland,//covers.openlibrary.org/b/olid/OL8203793M-M.jpg,"Publish Date July 30, 2006|Publisher  Gareth Stevens Publishing|Language English|Pages 32",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Exploring Ancient China With Elaine Landau (Exploring Ancient Civilizations With Elaine Landau),Elaine Landau,juvenile_literature,First published in 2005,/works/OL15040193W?edition=ia%3Aexploringancient0000land,/authors/OL20185A/Elaine_Landau,//covers.openlibrary.org/b/olid/OL8056531M-M.jpg,Publish Date December 2005|Publisher  Enslow Elementary|Language English|Pages 48,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
"Chewing Gum: A Sticky Treat (Landau, Elaine. Tasty Treats.)",Elaine Landau,juvenile_literature,First published in 2001,/works/OL15040144W?edition=ia%3Achewinggumsticky0000land,/authors/OL20185A/Elaine_Landau,//covers.openlibrary.org/b/olid/OL12200580M-M.jpg,Publish Date July 2001|Publisher  Rourke Publishing|Language English|Pages 24,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Exploring The World Of The Vikings With Elaine Landau (Exploring Ancient Civilizations With Elaine Landau),Elaine Landau,juvenile_literature,First published in 2005,/works/OL15040198W?edition=ia%3Aexploringworldof0000land,/authors/OL20185A/Elaine_Landau,//covers.openlibrary.org/b/olid/OL8056532M-M.jpg,Publish Date August 2005|Publisher  Enslow Elementary|Language English|Pages 48,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Beluga whales,Elaine Landau,juvenile_literature,First published in 2011,/works/OL15040111W?edition=ia%3Abelugawhalesanim0000land,/authors/OL20185A/Elaine_Landau,//covers.openlibrary.org/b/olid/OL23165235M-M.jpg,Publish Date 2011|Publisher  Enslow|Language English,"""Provides information for young readers about beluga whales, including habitat, eating habits, mating, babies, and conservation""--Provided by publisher.   Read more Read less",0 Want to read|1 Currently reading|0 Have read
